project,pairing_mode,file_old,file_new,scope,change_type,line_old,pos_old,line_new,pos_new,kind_old,kind_new,text_old,text_new
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,55,1,,,For,,"for line_no, line in enumerate(text.splitlines(keepends=True), start=1): m_file = self.FILE_PATTERN.match(line) if m_file: if current_block is not None: current_block['content'] = self._trim_header_spacing(current_block['content'], current_meta) entries.append(self._finalize(current_block, current_meta)) path = (m_file.group(1) or '').strip() if not path or path in {'.', './', '.\\', '/'}: current_block = None current_meta = {} continue current_block = {'path': path, 'content': '', 'line_start': line_no} current_meta = {} continue m_meta = self.META_PATTERN.match(line) if m_meta and current_block is not None: current_meta.update(self._parse_meta(m_meta.group(1))) continue if self.HEADER_PATTERN.match(line): continue if current_block is not None: current_block['content'] += line",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,56,1,,,Assign,,m_file = self.FILE_PATTERN.match(line),
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,57,1,,,If,,"if m_file: if current_block is not None: current_block['content'] = self._trim_header_spacing(current_block['content'], current_meta) entries.append(self._finalize(current_block, current_meta)) path = (m_file.group(1) or '').strip() if not path or path in {'.', './', '.\\', '/'}: current_block = None current_meta = {} continue current_block = {'path': path, 'content': '', 'line_start': line_no} current_meta = {} continue",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,59,1,,,If,,"if current_block is not None: current_block['content'] = self._trim_header_spacing(current_block['content'], current_meta) entries.append(self._finalize(current_block, current_meta))",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,60,1,,,Assign,,"current_block['content'] = self._trim_header_spacing(current_block['content'], current_meta)",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,63,1,,,Expr,,"entries.append(self._finalize(current_block, current_meta))",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,66,1,,,Assign,,path = (m_file.group(1) or '').strip(),
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,67,1,,,If,,"if not path or path in {'.', './', '.\\', '/'}: current_block = None current_meta = {} continue",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,70,1,,,Assign,,current_meta = {},
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,71,1,,,Continue,,continue,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,73,1,,,Assign,,"current_block = {'path': path, 'content': '', 'line_start': line_no}",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,74,1,,,Assign,,current_meta = {},
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,75,1,,,Continue,,continue,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,77,1,,,Assign,,m_meta = self.META_PATTERN.match(line),
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,78,1,,,If,,if m_meta and current_block is not None: current_meta.update(self._parse_meta(m_meta.group(1))) continue,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,82,1,,,If,,if self.HEADER_PATTERN.match(line): continue,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,94,1,,,If,,"if not entries: raise ProfileParseError(self.profile_name, 'No files found in bundle', 0)",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,101,1,,,If,,if e.path not in seen: seen.add(e.path) consolidated.append(e),
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,removed,106,1,,,Return,,"return BundleManifest(entries=entries, profile=self.profile_name, metadata={'format_version': '1.x', 'parser': 'PlainMarkerProfile'})",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.profile_name,removed,33,1,,,FunctionDef,,@property def profile_name(self) -> str: return 'plain_marker',
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.profile_name,removed,34,1,,,Return,,return 'plain_marker',
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,removed,12,1,,,Import,,import base64,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,removed,13,1,,,Import,,import os,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,removed,14,1,,,Import,,import re,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,removed,15,1,,,Import,,import sys,
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,removed,23,1,,,ImportFrom,,"from core.exceptions import ProfileParseError, ProfileFormatError",
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,148,1,148,1,Assign,Expr,mode = 'binary' if entry.is_binary else 'text',"""\n Convert a BundleManifest to plain-marker text.\n Always writes 'bundle_format_diagnostic.log' with detailed entry info.\n """
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,152,1,152,1,Assign,Expr,header = f'{border}\n# FILE: {entry.path}\n# META: encoding={encoding}; eol={eol}; mode={mode}\n{border}\n',self._validate_before_format(manifest)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,159,1,159,1,If,If,"if entry.is_binary: if isinstance(entry.content, str): payload = entry.content.strip() elif isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}') block = header + payload + '\n' else: text = entry.content if isinstance(entry.content, str) else str(entry.content) block = header + text if not block.endswith('\n'): block += '\n'","if not logger.handlers: fh = logging.FileHandler('bundle_format_diagnostic.log', mode='w', encoding='utf-8') fh.setLevel(logging.DEBUG) fmt = logging.Formatter('%(asctime)s - %(levelname)s - %(message)s') fh.setFormatter(fmt) logger.addHandler(fh)"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,160,1,160,1,If,Assign,"if isinstance(entry.content, str): payload = entry.content.strip() elif isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}')","fh = logging.FileHandler('bundle_format_diagnostic.log', mode='w', encoding='utf-8')"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,161,1,161,1,Assign,Expr,payload = entry.content.strip(),fh.setLevel(logging.DEBUG)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,162,1,162,1,If,Assign,"if isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}')",fmt = logging.Formatter('%(asctime)s - %(levelname)s - %(message)s')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,163,1,163,1,Assign,Expr,payload = base64.b64encode(bytes(entry.content)).decode('ascii'),fh.setFormatter(fmt)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,165,1,165,1,Raise,Assign,"raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}')",logger.propagate = False
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,168,1,168,1,Assign,Expr,block = header + payload + '\n',logger.info('STARTING format_manifest()')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,170,1,170,1,Assign,Expr,"text = entry.content if isinstance(entry.content, str) else str(entry.content)",logger.info('=' * 80)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,172,1,172,1,If,Assign,if not block.endswith('\n'): block += '\n',border = '# ' + '=' * 67
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,173,1,173,1,AugAssign,AnnAssign,block += '\n',out: List[str] = []
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,175,1,175,1,If,For,if idx < len(manifest.entries) - 1: block += '',"for idx, entry in enumerate(manifest.entries): logger.info(f'\n--- Processing Entry {idx + 1}/{len(manifest.entries)} ---') logger.info(f' Path: {entry.path}') logger.info(f' Binary: {entry.is_binary}') logger.info(f' Encoding: {entry.encoding}') logger.info(f' EOL: {entry.eol_style}') logger.info(f' Content length: {len(entry.content)} chars') logger.info(f' Content ends with newline: {entry.content.endswith(chr(10))}') logger.info(f' Content ends with CRLF: {entry.content.endswith(chr(13) + chr(10))}') tail = entry.content[-50:] if entry.content else '' logger.info(f' Last 50 chars (repr): {(repr(tail) if tail else 'EMPTY')}') mode = 'binary' if entry.is_binary else 'text' encoding = entry.encoding or ('base64' if entry.is_binary else 'utf-8') eol = entry.eol_style or ('n/a' if entry.is_binary else 'LF') header = f'{border}\n# FILE: {entry.path}\n# META: encoding={encoding}; eol={eol}; mode={mode}\n{border}\n' if entry.is_binary: if isinstance(entry.content, str): payload = entry.content.strip() elif isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}') block = header + payload + '\n' else: text = entry.content if isinstance(entry.content, str) else str(entry.content) block = header + text if not block.endswith('\n'): block += '\n' if idx < len(manifest.entries) - 1: block += '' out.append(block)"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,176,1,176,1,AugAssign,Expr,block += '',logger.info(f'\n--- Processing Entry {idx + 1}/{len(manifest.entries)} ---')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,177,1,177,1,Expr,Expr,out.append(block),logger.info(f' Path: {entry.path}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,179,1,179,1,Expr,Expr,logger.info('COMPLETED format_manifest()'),logger.info(f' Encoding: {entry.encoding}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,changed,180,1,180,1,Return,Expr,return ''.join(out),logger.info(f' EOL: {entry.eol_style}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,69,1,69,1,Assign,Expr,current_block = None,"""\n Parse plain-marker bundle text into a BundleManifest.\n\n Rules:\n - '# FILE: <path>' begins a new file block.\n - '# META: key=value; ...' is optional; later keys override earlier.\n - Separator lines (====) are ignored.\n - Empty or dot-only paths after '# FILE:' are ignored.\n - Duplicate paths are consolidated with last-one-wins.\n """
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,79,1,79,1,Expr,AnnAssign,current_meta.update(self._parse_meta(m_meta.group(1))),entries: List[BundleEntry] = []
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,80,1,80,1,Continue,AnnAssign,continue,"current_block: Optional[Dict[str, str]] = None"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,83,1,83,1,Continue,For,continue,"for line_no, line in enumerate(text.splitlines(keepends=True), start=1): m_file = self.FILE_PATTERN.match(line) if m_file: if current_block is not None: current_block['content'] = self._trim_header_spacing(current_block['content'], current_meta) entries.append(self._finalize(current_block, current_meta)) raw_path = (m_file.group(1) or '').strip() if not raw_path or raw_path in {'.', './', '.\\', '/'}: current_block = None current_meta = {} continue current_block = {'path': raw_path, 'content': '', 'line_start': line_no} current_meta = {} continue m_meta = self.META_PATTERN.match(line) if m_meta and current_block is not None: current_meta.update(self._parse_meta(m_meta.group(1))) continue if self.HEADER_PATTERN.match(line): continue if current_block is not None: current_block['content'] += line"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,85,1,85,1,If,Assign,if current_block is not None: current_block['content'] += line,m_file = self.FILE_PATTERN.match(line)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,86,1,86,1,AugAssign,If,current_block['content'] += line,"if m_file: if current_block is not None: current_block['content'] = self._trim_header_spacing(current_block['content'], current_meta) entries.append(self._finalize(current_block, current_meta)) raw_path = (m_file.group(1) or '').strip() if not raw_path or raw_path in {'.', './', '.\\', '/'}: current_block = None current_meta = {} continue current_block = {'path': raw_path, 'content': '', 'line_start': line_no} current_meta = {} continue"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,95,1,95,1,Raise,Assign,"raise ProfileParseError(self.profile_name, 'No files found in bundle', 0)",raw_path = (m_file.group(1) or '').strip()
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,98,1,98,1,Assign,Assign,seen = set(),current_block = None
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,99,1,99,1,AnnAssign,Assign,consolidated: List[BundleEntry] = [],current_meta = {}
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,100,1,100,1,For,Continue,for e in reversed(entries): if e.path not in seen: seen.add(e.path) consolidated.append(e),continue
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,102,1,102,1,Expr,Assign,seen.add(e.path),"current_block = {'path': raw_path, 'content': '', 'line_start': line_no}"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,103,1,103,1,Expr,Assign,consolidated.append(e),current_meta = {}
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,changed,104,1,104,1,Assign,Continue,entries = list(reversed(consolidated)),continue
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,changed,16,1,16,1,ImportFrom,ImportFrom,"from typing import Dict, List, Optional",from __future__ import annotations
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,changed,19,1,19,1,Expr,Import,"sys.path.insert(0, os.path.abspath(os.path.join(os.path.dirname(__file__), '../..')))",import os
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,changed,21,1,21,1,ImportFrom,Import,from core.profiles.base import ProfileBase,import sys
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,changed,22,1,22,1,ImportFrom,ImportFrom,"from core.models import BundleManifest, BundleEntry","from typing import Dict, List, Optional"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._trim_header_spacing,moved,193,1,237,1,If,If,if trailing == 'false' and content.endswith('\n'): return content[:-1],if trailing == 'false' and content.endswith('\n'): return content[:-1]
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,160,1,199,1,If,If,"if isinstance(entry.content, str): payload = entry.content.strip() elif isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}')","if isinstance(entry.content, str): payload = entry.content.strip() elif isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}')"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,94,1,127,1,If,If,"if not entries: raise ProfileParseError(self.profile_name, 'No files found in bundle', 0)","if not entries: raise ProfileParseError(self.profile_name, 'No files found in bundle', 0)"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,102,1,135,1,Expr,Expr,seen.add(e.path),seen.add(e.path)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,103,1,136,1,Expr,Expr,consolidated.append(e),consolidated.append(e)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,143,1,182,1,Expr,Expr,logger.info(f' Content ends with newline: {entry.content.endswith(chr(10))}'),logger.info(f' Content ends with newline: {entry.content.endswith(chr(10))}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,146,1,185,1,Expr,Expr,logger.info(f' Last 50 chars (repr): {(repr(tail) if tail else 'EMPTY')}'),logger.info(f' Last 50 chars (repr): {(repr(tail) if tail else 'EMPTY')}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,moved,21,1,27,1,ImportFrom,ImportFrom,from core.profiles.base import ProfileBase,from core.profiles.base import ProfileBase
